sample_id,label,category,relative_path,original_path,extension
cv_00807,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00807.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\22450718.pdf,.pdf
cv_00808,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00808.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\10734870.pdf,.pdf
cv_00809,cv,APPAREL,raw/cv/APPAREL/cv_00809.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\10738095.pdf,.pdf
cv_00810,cv,CHEF,raw/cv/CHEF/cv_00810.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\22561438.pdf,.pdf
cv_00811,cv,FITNESS,raw/cv/FITNESS/cv_00811.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\16474898.pdf,.pdf
cv_00812,cv,TEACHER,raw/cv/TEACHER/cv_00812.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\34745915.pdf,.pdf
cv_00813,cv,TEACHER,raw/cv/TEACHER/cv_00813.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\45286020.pdf,.pdf
cv_00814,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00814.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\21297828.pdf,.pdf
cv_00815,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00815.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\11188218.pdf,.pdf
cv_00816,cv,DESIGNER,raw/cv/DESIGNER/cv_00816.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\37695494.pdf,.pdf
cv_00817,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00817.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\42156237.pdf,.pdf
cv_00818,cv,BPO,raw/cv/BPO/cv_00818.pdf,C:\Users\YassineSBOUI\Downloads\CV\BPO\31064969.pdf,.pdf
cv_00819,cv,BANKING,raw/cv/BANKING/cv_00819.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\21856577.pdf,.pdf
cv_00820,cv,HR,raw/cv/HR/cv_00820.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\39081840.pdf,.pdf
cv_00821,cv,HR,raw/cv/HR/cv_00821.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\32947778.pdf,.pdf
cv_00822,cv,HR,raw/cv/HR/cv_00822.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\13879043.pdf,.pdf
cv_00823,cv,CHEF,raw/cv/CHEF/cv_00823.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\12254068.pdf,.pdf
cv_00824,cv,APPAREL,raw/cv/APPAREL/cv_00824.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\35603950.pdf,.pdf
cv_00825,cv,HR,raw/cv/HR/cv_00825.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\10399912.pdf,.pdf
cv_00826,cv,DESIGNER,raw/cv/DESIGNER/cv_00826.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\26676567.pdf,.pdf
cv_00827,cv,FINANCE,raw/cv/FINANCE/cv_00827.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\15792052.pdf,.pdf
cv_00828,cv,CHEF,raw/cv/CHEF/cv_00828.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\20817322.pdf,.pdf
cv_00829,cv,SALES,raw/cv/SALES/cv_00829.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\13637605.pdf,.pdf
cv_00830,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00830.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\13909762.pdf,.pdf
cv_00831,cv,SALES,raw/cv/SALES/cv_00831.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\29399491.pdf,.pdf
cv_00832,cv,BANKING,raw/cv/BANKING/cv_00832.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\23323001.pdf,.pdf
cv_00833,cv,ARTS,raw/cv/ARTS/cv_00833.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\25926667.pdf,.pdf
cv_00834,cv,APPAREL,raw/cv/APPAREL/cv_00834.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\71499299.pdf,.pdf
cv_00835,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00835.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\20624984.pdf,.pdf
cv_00836,cv,HR,raw/cv/HR/cv_00836.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\11480899.pdf,.pdf
cv_00837,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00837.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\21386255.pdf,.pdf
cv_00838,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00838.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\14224370.pdf,.pdf
cv_00839,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00839.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\17730889.pdf,.pdf
cv_00840,cv,AGRICULTURE,raw/cv/AGRICULTURE/cv_00840.pdf,C:\Users\YassineSBOUI\Downloads\CV\AGRICULTURE\16849128.pdf,.pdf
cv_00841,cv,APPAREL,raw/cv/APPAREL/cv_00841.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\19714635.pdf,.pdf
cv_00842,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00842.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\21338490.pdf,.pdf
cv_00843,cv,HR,raw/cv/HR/cv_00843.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\93112113.pdf,.pdf
cv_00844,cv,AGRICULTURE,raw/cv/AGRICULTURE/cv_00844.pdf,C:\Users\YassineSBOUI\Downloads\CV\AGRICULTURE\30437583.pdf,.pdf
cv_00845,cv,FITNESS,raw/cv/FITNESS/cv_00845.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\37087824.pdf,.pdf
cv_00846,cv,TEACHER,raw/cv/TEACHER/cv_00846.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\32067700.pdf,.pdf
cv_00847,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00847.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\26975573.pdf,.pdf
cv_00848,cv,DESIGNER,raw/cv/DESIGNER/cv_00848.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\29524570.pdf,.pdf
cv_00849,cv,APPAREL,raw/cv/APPAREL/cv_00849.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\16915389.pdf,.pdf
cv_00850,cv,HR,raw/cv/HR/cv_00850.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\17422560.pdf,.pdf
cv_00851,cv,FINANCE,raw/cv/FINANCE/cv_00851.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\14408510.pdf,.pdf
cv_00852,cv,TEACHER,raw/cv/TEACHER/cv_00852.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\19556300.pdf,.pdf
cv_00853,cv,BANKING,raw/cv/BANKING/cv_00853.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\25080805.pdf,.pdf
cv_00854,cv,SALES,raw/cv/SALES/cv_00854.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\55104715.pdf,.pdf
cv_00855,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00855.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\88691367.pdf,.pdf
cv_00856,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00856.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\27066370.pdf,.pdf
cv_00857,cv,DESIGNER,raw/cv/DESIGNER/cv_00857.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\10466583.pdf,.pdf
cv_00858,cv,FITNESS,raw/cv/FITNESS/cv_00858.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\59487170.pdf,.pdf
cv_00859,cv,TEACHER,raw/cv/TEACHER/cv_00859.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\86322251.pdf,.pdf
cv_00860,cv,AGRICULTURE,raw/cv/AGRICULTURE/cv_00860.pdf,C:\Users\YassineSBOUI\Downloads\CV\AGRICULTURE\16172429.pdf,.pdf
cv_00861,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00861.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\21031285.pdf,.pdf
cv_00862,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00862.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\12085736.pdf,.pdf
cv_00863,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00863.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\36861863.pdf,.pdf
cv_00864,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00864.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\34970271.pdf,.pdf
cv_00865,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00865.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\22894544.pdf,.pdf
cv_00866,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00866.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\60624892.pdf,.pdf
cv_00867,cv,AVIATION,raw/cv/AVIATION/cv_00867.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\12239749.pdf,.pdf
cv_00868,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00868.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\30642458.pdf,.pdf
cv_00869,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00869.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\20765795.pdf,.pdf
cv_00870,cv,AVIATION,raw/cv/AVIATION/cv_00870.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\16279537.pdf,.pdf
cv_00871,cv,FINANCE,raw/cv/FINANCE/cv_00871.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\72136463.pdf,.pdf
cv_00872,cv,CHEF,raw/cv/CHEF/cv_00872.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\10001727.pdf,.pdf
cv_00873,cv,TEACHER,raw/cv/TEACHER/cv_00873.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\15899269.pdf,.pdf
cv_00874,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00874.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\11635137.pdf,.pdf
cv_00875,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00875.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\39166680.pdf,.pdf
cv_00876,cv,CHEF,raw/cv/CHEF/cv_00876.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\23807940.pdf,.pdf
cv_00877,cv,TEACHER,raw/cv/TEACHER/cv_00877.pdf,C:\Users\YassineSBOUI\Downloads\CV\TEACHER\58708773.pdf,.pdf
cv_00878,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00878.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\27213082.pdf,.pdf
cv_00879,cv,DESIGNER,raw/cv/DESIGNER/cv_00879.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\26496059.pdf,.pdf
cv_00880,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00880.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\85766635.pdf,.pdf
cv_00881,cv,SALES,raw/cv/SALES/cv_00881.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\22319662.pdf,.pdf
cv_00882,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00882.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\18354623.pdf,.pdf
cv_00883,cv,BANKING,raw/cv/BANKING/cv_00883.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\19911786.pdf,.pdf
cv_00884,cv,FINANCE,raw/cv/FINANCE/cv_00884.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\84373843.pdf,.pdf
cv_00885,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00885.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\80527194.pdf,.pdf
cv_00886,cv,APPAREL,raw/cv/APPAREL/cv_00886.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\15154822.pdf,.pdf
cv_00887,cv,BANKING,raw/cv/BANKING/cv_00887.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\26987539.pdf,.pdf
cv_00888,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00888.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\12488356.pdf,.pdf
cv_00889,cv,APPAREL,raw/cv/APPAREL/cv_00889.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\10876132.pdf,.pdf
cv_00890,cv,APPAREL,raw/cv/APPAREL/cv_00890.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\20504094.pdf,.pdf
cv_00891,cv,CHEF,raw/cv/CHEF/cv_00891.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\62555739.pdf,.pdf
cv_00892,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00892.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\12814706.pdf,.pdf
cv_00893,cv,AVIATION,raw/cv/AVIATION/cv_00893.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\23761385.pdf,.pdf
cv_00894,cv,BANKING,raw/cv/BANKING/cv_00894.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\29093426.pdf,.pdf
cv_00895,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00895.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\90468982.pdf,.pdf
cv_00896,cv,APPAREL,raw/cv/APPAREL/cv_00896.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\13807808.pdf,.pdf
cv_00897,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00897.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\29014805.pdf,.pdf
cv_00898,cv,CHEF,raw/cv/CHEF/cv_00898.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\35468363.pdf,.pdf
cv_00899,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00899.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\49325370.pdf,.pdf
cv_00900,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00900.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\10247517.pdf,.pdf
cv_00901,cv,DESIGNER,raw/cv/DESIGNER/cv_00901.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\11155153.pdf,.pdf
cv_00902,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00902.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\26456899.pdf,.pdf
cv_00903,cv,APPAREL,raw/cv/APPAREL/cv_00903.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\31225895.pdf,.pdf
cv_00904,cv,HR,raw/cv/HR/cv_00904.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\20417897.pdf,.pdf
cv_00905,cv,ARTS,raw/cv/ARTS/cv_00905.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\29148871.pdf,.pdf
cv_00906,cv,SALES,raw/cv/SALES/cv_00906.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\24610685.pdf,.pdf
cv_00907,cv,CHEF,raw/cv/CHEF/cv_00907.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\57262959.pdf,.pdf
cv_00908,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00908.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\35389360.pdf,.pdf
cv_00909,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00909.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\27090089.pdf,.pdf
cv_00910,cv,DESIGNER,raw/cv/DESIGNER/cv_00910.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\54201930.pdf,.pdf
cv_00911,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00911.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\10659182.pdf,.pdf
cv_00912,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00912.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\11584809.pdf,.pdf
cv_00913,cv,APPAREL,raw/cv/APPAREL/cv_00913.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\25142074.pdf,.pdf
cv_00914,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00914.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\29915354.pdf,.pdf
cv_00915,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00915.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\44147689.pdf,.pdf
cv_00916,cv,CHEF,raw/cv/CHEF/cv_00916.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\12717345.pdf,.pdf
cv_00917,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00917.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\38314236.pdf,.pdf
cv_00918,cv,BANKING,raw/cv/BANKING/cv_00918.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\28989677.pdf,.pdf
cv_00919,cv,DESIGNER,raw/cv/DESIGNER/cv_00919.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\15425154.pdf,.pdf
cv_00920,cv,FINANCE,raw/cv/FINANCE/cv_00920.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\59777056.pdf,.pdf
cv_00921,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00921.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\59403481.pdf,.pdf
cv_00922,cv,APPAREL,raw/cv/APPAREL/cv_00922.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\46514339.pdf,.pdf
cv_00923,cv,FITNESS,raw/cv/FITNESS/cv_00923.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\35164503.pdf,.pdf
cv_00924,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00924.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\24643412.pdf,.pdf
cv_00925,cv,CHEF,raw/cv/CHEF/cv_00925.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\12420359.pdf,.pdf
cv_00926,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00926.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\11415967.pdf,.pdf
cv_00927,cv,DESIGNER,raw/cv/DESIGNER/cv_00927.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\19195747.pdf,.pdf
cv_00928,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00928.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\19161572.pdf,.pdf
cv_00929,cv,BANKING,raw/cv/BANKING/cv_00929.pdf,C:\Users\YassineSBOUI\Downloads\CV\BANKING\25780596.pdf,.pdf
cv_00930,cv,AVIATION,raw/cv/AVIATION/cv_00930.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\26279402.pdf,.pdf
cv_00931,cv,HEALTHCARE,raw/cv/HEALTHCARE/cv_00931.pdf,C:\Users\YassineSBOUI\Downloads\CV\HEALTHCARE\20172393.pdf,.pdf
cv_00932,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00932.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\14496667.pdf,.pdf
cv_00933,cv,DESIGNER,raw/cv/DESIGNER/cv_00933.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\67582956.pdf,.pdf
cv_00934,cv,APPAREL,raw/cv/APPAREL/cv_00934.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\25543217.pdf,.pdf
cv_00935,cv,DESIGNER,raw/cv/DESIGNER/cv_00935.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\22496394.pdf,.pdf
cv_00936,cv,HR,raw/cv/HR/cv_00936.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\26289308.pdf,.pdf
cv_00937,cv,HR,raw/cv/HR/cv_00937.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\18316239.pdf,.pdf
cv_00938,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00938.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\36671891.pdf,.pdf
cv_00939,cv,SALES,raw/cv/SALES/cv_00939.pdf,C:\Users\YassineSBOUI\Downloads\CV\SALES\26932091.pdf,.pdf
cv_00940,cv,APPAREL,raw/cv/APPAREL/cv_00940.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\16391949.pdf,.pdf
cv_00941,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00941.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\16332348.pdf,.pdf
cv_00942,cv,DIGITAL-MEDIA,raw/cv/DIGITAL-MEDIA/cv_00942.pdf,C:\Users\YassineSBOUI\Downloads\CV\DIGITAL-MEDIA\30864828.pdf,.pdf
cv_00943,cv,ADVOCATE,raw/cv/ADVOCATE/cv_00943.pdf,C:\Users\YassineSBOUI\Downloads\CV\ADVOCATE\28635795.pdf,.pdf
cv_00944,cv,AVIATION,raw/cv/AVIATION/cv_00944.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\43408471.pdf,.pdf
cv_00945,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00945.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\29297393.pdf,.pdf
cv_00946,cv,ENGINEERING,raw/cv/ENGINEERING/cv_00946.pdf,C:\Users\YassineSBOUI\Downloads\CV\ENGINEERING\47919212.pdf,.pdf
cv_00947,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00947.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\25846894.pdf,.pdf
cv_00948,cv,ARTS,raw/cv/ARTS/cv_00948.pdf,C:\Users\YassineSBOUI\Downloads\CV\ARTS\10830646.pdf,.pdf
cv_00949,cv,AVIATION,raw/cv/AVIATION/cv_00949.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\69458502.pdf,.pdf
cv_00950,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00950.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\10674770.pdf,.pdf
cv_00951,cv,CONSTRUCTION,raw/cv/CONSTRUCTION/cv_00951.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSTRUCTION\38946032.pdf,.pdf
cv_00952,cv,HR,raw/cv/HR/cv_00952.pdf,C:\Users\YassineSBOUI\Downloads\CV\HR\18297650.pdf,.pdf
cv_00953,cv,CHEF,raw/cv/CHEF/cv_00953.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\38309905.pdf,.pdf
cv_00954,cv,CHEF,raw/cv/CHEF/cv_00954.pdf,C:\Users\YassineSBOUI\Downloads\CV\CHEF\20691949.pdf,.pdf
cv_00955,cv,ACCOUNTANT,raw/cv/ACCOUNTANT/cv_00955.pdf,C:\Users\YassineSBOUI\Downloads\CV\ACCOUNTANT\15821633.pdf,.pdf
cv_00956,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00956.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\21283365.pdf,.pdf
cv_00957,cv,FITNESS,raw/cv/FITNESS/cv_00957.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\36139251.pdf,.pdf
cv_00958,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00958.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\14593060.pdf,.pdf
cv_00959,cv,APPAREL,raw/cv/APPAREL/cv_00959.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\24516163.pdf,.pdf
cv_00960,cv,CONSULTANT,raw/cv/CONSULTANT/cv_00960.pdf,C:\Users\YassineSBOUI\Downloads\CV\CONSULTANT\18079050.pdf,.pdf
cv_00961,cv,INFORMATION-TECHNOLOGY,raw/cv/INFORMATION-TECHNOLOGY/cv_00961.pdf,C:\Users\YassineSBOUI\Downloads\CV\INFORMATION-TECHNOLOGY\27770859.pdf,.pdf
cv_00962,cv,BUSINESS-DEVELOPMENT,raw/cv/BUSINESS-DEVELOPMENT/cv_00962.pdf,C:\Users\YassineSBOUI\Downloads\CV\BUSINESS-DEVELOPMENT\23568641.pdf,.pdf
cv_00963,cv,FITNESS,raw/cv/FITNESS/cv_00963.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\17166018.pdf,.pdf
cv_00964,cv,FINANCE,raw/cv/FINANCE/cv_00964.pdf,C:\Users\YassineSBOUI\Downloads\CV\FINANCE\17392859.pdf,.pdf
cv_00965,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00965.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\23048999.pdf,.pdf
cv_00966,cv,AVIATION,raw/cv/AVIATION/cv_00966.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\11614114.pdf,.pdf
cv_00967,cv,DESIGNER,raw/cv/DESIGNER/cv_00967.pdf,C:\Users\YassineSBOUI\Downloads\CV\DESIGNER\34349255.pdf,.pdf
cv_00968,cv,AVIATION,raw/cv/AVIATION/cv_00968.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\22168194.pdf,.pdf
cv_00969,cv,AVIATION,raw/cv/AVIATION/cv_00969.pdf,C:\Users\YassineSBOUI\Downloads\CV\AVIATION\58048626.pdf,.pdf
cv_00970,cv,APPAREL,raw/cv/APPAREL/cv_00970.pdf,C:\Users\YassineSBOUI\Downloads\CV\APPAREL\22249155.pdf,.pdf
cv_00971,cv,PUBLIC-RELATIONS,raw/cv/PUBLIC-RELATIONS/cv_00971.pdf,C:\Users\YassineSBOUI\Downloads\CV\PUBLIC-RELATIONS\22861181.pdf,.pdf
cv_00972,cv,FITNESS,raw/cv/FITNESS/cv_00972.pdf,C:\Users\YassineSBOUI\Downloads\CV\FITNESS\21122155.pdf,.pdf
